id,joke,label
7494,阿凡提路过宫殿门前，发现有许多人在修筑宫殿的院墙。他站住问道：这院墙本来就很高，还要增加高度干什么？ 为了预防外贼！有人回答。 这院墙修高了也许能防得住外贼，可是能防得了住在里边的内贼吗？阿凡提反问道。,1
7495,上小学四年级的女儿出了道智力题让我猜：为什么一个女人在河边洗澡，旁边有男人看，她却不怕羞！我想她小小年纪怎么会有这样的问题？并暗自担心。同时脑袋里迅速地猜测着种种可能，说给她听却都不对。最后我断定那女人是盲人或那男人也看不见，所以不羞没别的可能了！ 她却比我还无奈地说：唉！她在河边洗大枣，有什么怕羞的？大人怎么都想得乱七八糟的！,5
7496,富翁张士简嗜酒如命，疏懒迂腐，不理家政。 一次，他派家仆运输2000斛（古代量器，1斛约5斗）米回家，余中损耗大半。 张士简追问原因，家仆道：这是老鼠和麻雀偷吃的结果。 张士简惊讶之余，大声赞叹道：伟大啊，麻雀和老鼠！,1
7497,初中的时候，同桌一哥们儿一家四口除了妈妈外全是又胖又壮的。 一天，他跟我提起他爸爸把沙发坐坏了，他哥把椅子坐坏了， 我好奇的问他战况如何，他不好意思的笑了笑：“我比较瘦，只坐坏了把小凳子。。。”,1
7498,今天早晨经理训话：“大家要学会配合， 好的配合能够为我们提高工作效率！记住， 两个人配合不是简单的加法，而是乘法！” 大家觉得很有道理，经理继续说：“比如1+1才等于二，而1x1。。。” 她忽然发觉不对改口道：“1不算， 2x2的话 - - ！ 算了，还是说3吧...”,3
7499,"一个非常有钱的大老板，突然想他以前的旧情人了，就想给她打个电话。 刚拨号码没多久，就听到从手机里传来了一个语音：“您拨打的用户已结婚,请下辈子再拨。” 大老板气得差点吐血了。",1
7500,一位喜欢惹事生非、制造谣言的人拎着一只大公鸡问阿凡提：阿凡提，斗鸡好玩还是斗羊有趣？ 斗鸡也好，斗羊也罢，只要不制造矛盾，不要让人斗人比什么都强。阿凡提说。,1
7501,A：“买彩票了，怎么样，中了吗？” B：“这个月都不用挤公交了。” A：“中了？” B：“中个屁，钱全部买彩票了，这个月只能走路上班了。” A：“……”,3
7502,老师问：有谁知道爸爸的年龄？小强举手：五岁！ 老师笑：爸爸不会这么小。 小强辩解：爸爸说他从我出生那天才做爸爸的，当然和我一样大。,5
7503,老公出差半个月回来了，老婆羞羞的问道：老公回来了，晚上打算怎么折磨我呀？ 老公：今晚睡沙发！,3
7504,斯特拉芬斯基（1882-1971年）是一位出生于俄国的美国作曲家，一生创作了大量的为美国人所熟知的乐曲。一次，有位电影制片人出价4000元邀请斯特拉芬斯基为好莱坞的一部电影配乐，被他当面拒绝，理由是钱太少了。 制片人争辩道，另有一位作曲家也以同样的价为一部新片谱了曲。 作曲家分辩说：他有才呀！我没有才，干起来就要吃力得多。,5
7505,今天去中关村修电脑，等的时候一个男的进来说要买摄像头，老板就给他拿了一个，他拿着摄像头，逗老板大概1岁半的孩子，举着摄像头让孩子亲他一下，说不然就把他家东西拿走，说着就假装向外走，老板以为闹玩，也没在意，然后，这货就拿这摄像头真走了…… 老板一会才缓过来，追出去早没人了。,1
7506,科学的目标是建立一个更好的捕鼠器; 自然的目标是建立一个更好的老鼠。,3
7507,一辆快速行驶的汽车被警察拦住了，一位年轻女子坐在司机座上。 你为什么要超速？维持秩序的警察生气地问道。 驾驶汽车的女人细声细气地说：长官，我开车的本领很差，为了不压着人，我才尽快赶回家去。,3
7508,福利是一种麻醉剂，是人类精神的毁灭者。,3
7509,一美女洗完澡后，一丝不挂从浴室走了出来，家里的小狗不停的跟在她后面。 美女想：“不就是没穿衣服吗，至于这么一直跟着吗？” 小狗想：“不就是两个肉包子吗，至于那么高挂着吗？”,5
7510,一女同事前几天把她儿子满一岁的照片发到QQ空间里， 后来她的前男友去看了还发表了评论，再后来她老公就跟她打起来了。 我问她怎么回事，她说她前男友就发了三个字的评论：“太像了。”,5
7511,据报道，“我是”英语中最短的句子。可能是“我愿意”是最长的句子吗？,3
7512,一天，国王问阿凡提：阿凡提，请你公正地作一个估价，我的身价到底值多少？ 阿凡提丝毫没有思索就说道：陛下，您的身价最多值五十个金币。 什么？你这个无知的家伙，我佩带着的这个腰带就值五十个金币。国王发怒道。 是的，陛下，正因为您佩带了价值五十金币的腰带我才估了这个价，不然您……阿凡提回答。,3
7513,邻居匹克屡次叫小孩来伏特家借醋，今天又来了：“我家晚上吃螃蟹，借点儿醋好吗？” 于是，伏特也吩咐小儿子到匹克家借东西：“今天我家要吃醋，请借一些螃蟹好吗？”,3
7514,同学曾进一保险公司，当时由于未毕业，弄了个假学历“XX大学”，本来都是心照不宣，可是主管终于还是出离愤怒了：你们造假也无所谓，但你们好歹分开造！别都扎堆一个学校啊！扎堆一个学校也无所谓，你们好歹找有家有技术含量的给办啊！你们看看，你们的证，上面盖这公章！有圆的、有方的、还有椭圆的，最可气的还有三角形的，你们找的猪肉检疫站给办的吧你们！！！,5
7515,当狼群有不同的看法时，对于通过有关素食主义的法律，绵羊没有用处。,3
7516,朋友的爷爷干了几十年刑侦， 现在八十好几了， 身子还挺硬朗就是有点健忘症。 昨晚去他们家做客，老爷子端起水杯正要喝水， 突然停顿了一下，两眼如炬地盯着水杯厉声说道： “水还热，罪犯肯定没走远！”,5
7517,我报名参加了口才训练班。第一天上课时，老师要我们先行自我介绍，并说明参加训练班的动机。轮到我发言时：噢……半晌接不下去，最后终于冲口而出，现在你该知道我为什么要参加口才训练班的原因了吧！,3
7518,一外国记者采访成龙有什么感想， 成龙操着标准的港式普通话回答： “感想啊，就是现在外国人的普通话比我还标准。” 记者不好意思：“哪里，其实我普通话没那么好啦！” 成龙大笑：“靠，你以为我讲你啊， 我讲的是会堂里的代表。”,3
7519,一日，某男酒醉夜归，躺下没多久，就感觉脸上有热流淌过，继而有舌在唇边舔舐。某男不禁心头一热，想：“老婆今夜怎会如此温存？” 第二天，某男酒醒，抬头一望，他睡在自家猪圈里，身边躺着一头老母猪。,3
7520,昨夜，寝室里一群人酒足饭饱后有一同学提出要“斗地主”，大家都说算了，改日吧，他一定要玩，大家没有办法，只好陪陪他。 第一局他就是地主，牌也不错，他很得意地将三个“炸弹”牌理顺好放在桌子上，然后就很得意地和我们打牌了。 一局结束后，他输了，你知道为什么吗？ 因为他的三个“炸弹”还在桌子上放着呢。,3
7521,证婚人问新郎：你是否真心爱新娘？ 新郎：当然，是真心的。 新娘，你愿意永远跟随丈夫，直到死亡？ 不，我不能每天都跟着他去挨家挨户投递邮件。,1
7522,那天想喝汽水，赶几步朝冷饮摊想说来瓶汽水，不料看见跟前放着的啤酒，一急竟说：“老板，来一瓶屁水！” 老板……,3
7523,少先队大队会，高年级的姐姐问我的同桌：你的职务（植物）是什么？ 同桌很认真的答：我就养了棵仙人掌，本来还想养个含羞草的。,1
7524,墨菲神甫走进一家酒吧问第一个他碰上的人：你想去天堂么？ 他说：是的，神父！ 神父说：立即离开这家酒吧！ 接着又问第二个人：你想去天堂么？ 当然，神父。第二个人回答。 那么就离开这个撒旦的巢穴。神父说。 接着，他走向杰克并问他：你想去天堂么？ 杰克回答：不，神父。 神父瞪着他：你是说你死以后不想去天堂？ 杰克笑了：哦，当我死了，我想去的，神父。刚才我还以为你想现在就带一批人去呢。,3
7525,双撇子：能用任何一只手将糖加入咖啡中。,3
7526,有两种方法可以编写无错误的程序; 只有第三个有效。,3
7527,我出生的时候，医生走到候诊室对我父亲说，我很抱歉。我们尽我们所能。但他完成了。,3
7528,高考落榜后，女儿就想找个自主招生的学校去，她想学音乐，就找了一家不太正规的音乐学院。 我陪女儿到学校了解情况。到学样后，来到招生办公室，我问里面的招生老师：“我女儿的分数很低，你们这里能录取吗？” 招生老师很轻松的道：“当然可以，我们这里不看文化课成绩，只要音乐方面有特长就行。” “我女儿还没有深入学习过音乐啊”我问道。 招生老师说：“像她这种极有音乐天赋的人是不用预先学的。” 我疑惑的问：“她连首歌都没唱给你听，你怎么知道她有音乐天赋？” 招生老师很专业的说：“还用唱歌吗？刚才我从她那声咳嗽中都听出了乐感！”,3
7529,自然课老师问：为什么人死后身体是冷的？ 没人回答。 老师又问：没人知道吗？ 这时，有个同学站起来说：那是因为心静自然凉。,3
7530,卡尔逊说：我真不明白这医院是怎么回事。我住进医院后，一个医生说我是阑尾炎，另一个医生却说我是胆结石。 结果是什么呢？ 他们争论不休，互不相让。最后只好用猜硬币正反面的办法决出正误。结果把我的扁桃腺割了。,3
7531,女A：你们做公关这一行的，待遇怎么样？ 女B：月薪三万。 女A：哇，真不错！税前还是税后？ 女B：睡后。,3
7532,王建军和老米是好朋友，一次两人说自己的父亲。 王建军：我爸爸有一次去打猎一颗子弹打死了两只老虎。 老米：你知道死海吗？  王建军：知道……？ 老米：那就是我爸爸杀死的……,3
7533,广告通过提高渴望的标准来提高生活水平。,3
7534,妈妈：蛋娃，上学半年啦，你觉得语文和算术哪门课好学？ 儿子：当然是算术。 妈妈：为啥？ 儿子：语文课生字多，算术只有十个数字。,1
7535,知识就是知道番茄是一种水果; 智慧不是把它放在水果沙拉里。,3
7536,某中学生物学解剖课上，老师发教学资料，分别是上、下肢的图片。但由于份数不对，很多同学没有拿到，乱作一团。 老师忙说：“别着急，等一下我再去拿些来。现在，没有上肢的同学请举手。”顿时全班愕然！,3
7537,一位监考老师正纳闷的盯这一位学生在掷骰子，奇怪的是，那学生同一题掷好几次。便问那学生为什么？ 那学生无奈的回答说：难到不用验算吗？,3
